bond_info,charges,race,gender,first_statute
1001.0,130.52 MA (FORCIBLE TOUCHING A Misdemeanor) |260.10 MA (ENDANGERING WELFARE OF CHILD A Misdemeanor),Other,Male,13052
7500.0,120.05 FD (ASSAULT -2ND D Felony) |120.20 MA (RECKLESS ENDANGERMENT-2ND A Misdemeanor),Black,Male,12005
99999.0,130.35 FB (RAPE-1ST B Felony) |CO ZT (Court Order ),Other,Male,13035
5001.0,120.25 FD (RECKLESS ENDANGERMENT-1ST D Felony) |150.15 FB (ARSON -1ST B Felony),White,Male,12025
1000000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony) |220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Male,22021
30000.0,140.30 FB (BURGLARY-1ST B Felony),White,Male,14030
150000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Other,Male,22021
14999.0,130.65 FD (SEXUAL ABUSE-1ST D Felony) |CO ZT (Court Order ),Other,Male,13065
50000.0,110-160.10 FD (Attempted ROBBERY-2ND D Felony),Other,Male,110160
99999.0,130.96 FA ( A Felony),Other,Male,13096
250000.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony),Black,Male,22021
15000.0,140.30 FB (BURGLARY-1ST B Felony),Black,Male,14030
