bond_info,charges,race,gender,first_statute
2500.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
10000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
25001.0,160.10 FC (ROBBERY-2ND C Felony) |220.03 MA (CRIM POSS CONTRL SUBST A Misdemeanor),Black,Male,16010
50000.0,140.25 FC (BURGLARY-2ND C Felony),Black,Male,14025
30001.0,160.15 FB (ROBBERY-1ST B Felony) |120.14 MA (MENACING-2ND A Misdemeanor),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony) |160.15 FB (ROBBERY-1ST B Felony) |160.10 FC (ROBBERY-2ND C Felony) |160.10 FC (ROBBERY-2ND C Felony) |215.51 FE (CRIMINAL CONTEMPT-1ST E Felony),Black,Male,16015
25000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
149999.0,125.25 FA (MURDER A Felony) |AC 000.00 UZ,Black,Male,12525
10001.0,130.25 FE (RAPE 3RD DEGREE E Felony) |245.00 MB (PUBLIC LEWDNESS B Misdemeanor),Black,Male,13025
15000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
100000.0,265.09 FB (CRIM USE FIREARM-1ST DEG B Felony),Black,Male,26509
5000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
2000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Female,16015
9999.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |AC 000.00 UZ,Black,Male,26503
400000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
100001.0,160.15 FB (ROBBERY-1ST B Felony) |220.39 FB (CRIM SALE CONTRL SUBST B Felony),Black,Male,16015
7500.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
2500.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
25001.0,120.05 FD (ASSAULT -2ND D Felony) |155.30 FE (GRAND LARCENY-4TH E Felony),Black,Male,12005
5000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Female,16015
24999.0,160.10 FC (ROBBERY-2ND C Felony) |AC 000.00 UZ,Black,Male,16010
7500.0,155.40 FC (GRAND LARCENY-1ST C Felony) |265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony),Black,Male,15540
100001.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |265.01 MA (CRIM POSS WEAP - 4TH DEG A Misdemeanor),Black,Male,26503
25000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
10000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
100000.0,125.25 FA (MURDER A Felony),Black,Male,12525
30000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
50000.0,265.03 FC (CRIM POSS WEAPON- 2ND DEGREE C Felony) |265.01 MA (CRIM POSS WEAP - 4TH DEG A Misdemeanor),Black,Male,26503
200000.0,125.25 FA (MURDER A Felony),Other,Male,12525
7501.0,160.15 FB (ROBBERY-1ST B Felony) |110-160.10 FD (Attempted ROBBERY-2ND D Felony),Other,Male,16015
5000.0,155.35 FD (GRAND LARCENY-2ND D Felony),Other,Male,15535
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
2501.0,160.15 FB (ROBBERY-1ST B Felony) |205.30 MA (RESISTING ARREST A Misdemeanor),Black,Male,16015
20000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
25000.0,140.25 FC (BURGLARY-2ND C Felony),Black,Male,14025
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
75000.0,130.35 FB (RAPE-1ST B Felony),Other,Male,13035
7506.0,155.25 MA (PETIT LARCENY A Misdemeanor) |155.35 FD (GRAND LARCENY-2ND D Felony) |155.35 FD (GRAND LARCENY-2ND D Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |155.30 FE (GRAND LARCENY-4TH E Felony) |155.25 MA (PETIT LARCENY A Misdemeanor) |155.25 MA (PETIT LARCENY A Misdemeanor),White,Male,15525
1000001.0,105.05 MA (CONSPIRACY -3RD A Misdemeanor) |215.56 FE (BAIL JUMPING-2ND DEGREE E Felony),Other,Male,10505
500000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
160001.0,110-120.10 FC (Attempted ASSAULT-1ST C Felony) |145.20 FD (CRIMINAL TAMPERING-1ST D Felony) |140.10 MB (CRIMINAL TRESPASS-2ND B Misdemeanor) |110-120.10 FC (Attempted ASSAULT-1ST C Felony),Black,Male,110120
25000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
100000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Female,16015
1000000.0,130.35 FB (RAPE-1ST B Felony),Other,Male,13035
50000.0,125.25 FA (MURDER A Felony),Black,Male,12525
11000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Asian,Male,16015
500000.0,125.25 FA (MURDER A Felony),Other,Male,12525
1000001.0,220.21 FA (CRIM POSS CONTRL SUBSTANCE-1ST A Felony) |220.77 FA ( A Felony),White,Male,22021
125000.0,130.35 FB (RAPE-1ST B Felony),White,Male,13035
75000.0,125.25 FA (MURDER A Felony),Black,Male,12525
70000.0,160.15 FB (ROBBERY-1ST B Felony) |110-125.25 FB (Attempted MURDER B Felony),Other,Male,16015
10000.0,155.35 FD (GRAND LARCENY-2ND D Felony),White,Male,15535
25000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
49999.0,110-125.25 FB (Attempted MURDER B Felony) |CO ZT (Court Order ),Black,Male,110125
50000.0,130.35 FB (RAPE-1ST B Felony),Other,Male,13035
15000.0,160.15 FB (ROBBERY-1ST B Felony),White,Male,16015
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
75000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
75000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
10001.0,120.05 FD (ASSAULT -2ND D Felony) |120.05 FD (ASSAULT -2ND D Felony),Black,Male,12005
1500.0,140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
150000.0,125.25 FA (MURDER A Felony),Black,Male,12525
25000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
250000.0,125.25 FA (MURDER A Felony),Black,Male,12525
100000.0,125.25 FA (MURDER A Felony),Black,Male,12525
50000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
175000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
10000.0,130.35 FB (RAPE-1ST B Felony),Other,Male,13035
25000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
7499.0,110-125.25 FB (Attempted MURDER B Felony) |CO ZT (Court Order ),Other,Male,110125
25000.0,160.10 FC (ROBBERY-2ND C Felony) |160.15 FB (ROBBERY-1ST B Felony) |CO ZT (Court Order ),Other,Male,16010
20000.0,130.35 FB (RAPE-1ST B Felony),Black,Male,13035
20000.0,140.25 FC (BURGLARY-2ND C Felony),Other,Male,14025
150000.0,125.25 FA (MURDER A Felony),Other,Male,12525
20000.0,215.15 FE (BRIBING A JUROR E Felony),Other,Male,21515
5000.0,160.15 FB (ROBBERY-1ST B Felony),Black,Male,16015
1999.0,120.05 FD (ASSAULT -2ND D Felony) |CO ZT (Court Order ),Black,Male,12005
500000.0,125.25 FA (MURDER A Felony),Other,Male,12525
5000.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
500.0,160.15 FB (ROBBERY-1ST B Felony),Other,Male,16015
25000.0,125.25 FA (MURDER A Felony),Black,Male,12525
100000.0,130.35 FB (RAPE-1ST B Felony),Other,Male,13035
